Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
1167.408,45,0,1,-0.0128783000646736,1
1167.627,45,0.6,3,0.551191242755848,1
1167.808,45,1,4,1.01738570508696,1
1168.195,45,2,7,2.01416613007079,1
1168.403,45,2.6,9,2.54990341274973,1
1168.581,45,3,10,3.0083708950418,1
1168.965,46,0,1,-0.0025823111684344,1
1169.181,46,0.6,3,0.5551969012269,1
1169.351,46,1,4,0.994189799871316,1
1169.751,46,2,7,2.02711426726915,1
1169.959,46,2.6,9,2.56423499031642,1
1170.139,46,3,10,3.02905100064518,1
1170.521,47,0,1,0.0155306298529554,1
1170.736,47,0.6,3,0.572044866264062,1
1170.907,47,1,4,1.0146678170833,1
1171.287,47,2,7,1.99827437446068,1
1171.501,47,2.6,9,2.55220017256238,1
1171.676,47,3,10,3.0051768766175,1
1172.06,48,0,1,-0.000859291085030018,1
1172.275,48,0.6,3,0.553383458646793,1
1172.452,48,1,4,1.00966702470454,1
1172.841,48,2,7,2.01245972073,1
1173.053,48,2.6,9,2.55896885069832,1
1173.227,48,3,10,3.00751879699255,1
1173.612,49,0,1,0,1
1173.829,49,0.6,3,0.561812297734267,1
1173.996,49,1,4,0.994174757281544,1
1174.389,49,2,7,2.01165048543632,1
1174.603,49,2.6,9,2.5656957928801,1
1174.771,49,3,10,3.00064724919048,1
1175.159,50,0,1,0.00514359194158464,1
1175.384,50,0.6,3,0.583797685383307,1
1175.547,50,1,4,1.0030004286324,1
1175.947,50,2,7,2.0317188169733,1
1176.156,50,2.6,9,2.56922417488176,1
1176.328,50,3,10,3.01157308186857,1
1176.719,51,0,1,0.0173422935183027,1
1176.927,51,0.6,3,0.558421851289464,1
1177.096,51,1,4,0.998048991979087,1
1177.489,51,2,7,2.02037719488403,1
1177.699,51,2.6,9,2.56665944071116,1
1177.861,51,3,10,2.98807717320639,1
1178.249,52,0,1,-0.00259909031832713,1
1178.463,52,0.6,3,0.553606237816679,1
1178.629,52,1,4,0.985055230669028,1
1179.021,52,2,7,2.00389863547749,1
1179.237,52,2.6,9,2.56530214424974,1
1179.413,52,3,10,3.02274204028595,1
1179.797,53,0,1,0.020983606557476,1
1180.007,53,0.6,3,0.571803278688686,1
1180.176,53,1,4,1.01508196721291,1
1180.564,53,2,7,2.03278688524602,1
1180.768,53,2.6,9,2.56786885245897,1
1180.944,53,3,10,3.02950819672106,1
1181.324,54,0,1,0.0259179265658518,1
1181.532,54,0.6,3,0.565010799135688,1
1181.707,54,1,4,1.01857451403898,1
1182.096,54,2,7,2.02678185745126,1
1182.313,54,2.6,9,2.58920086393101,1
1182.484,54,3,10,3.03239740820702,1
1182.861,55,0,1,0.00957145964776566,1
1183.077,55,0.6,3,0.573417446160436,1
1183.247,55,1,4,1.017185120731,1
1183.639,55,2,7,2.04046117032811,1
1183.843,55,2.6,9,2.57298237981303,1
1184.016,55,3,10,3.02458124864053,1
1184.397,56,0,1,0.0192349726773413,1
1184.603,56,0.6,3,0.559562841530192,1
1184.767,56,1,4,0.989726775956427,1
1185.156,56,2,7,2.01005464480871,1
1185.363,56,2.6,9,2.55300546448117,1
1185.533,56,3,10,2.99890710382506,1
1185.92,57,0,1,0.0139494333047345,1
1186.127,57,0.6,3,0.555361813426455,1
1186.291,57,1,4,0.984306887532768,1
1186.687,57,2,7,2.02005231037481,1
1186.891,57,2.6,9,2.55361813426366,1
1187.057,57,3,10,2.98779424585895,1
1187.453,58,0,1,0.0234680573663988,1
1187.671,58,0.6,3,0.591916558018445,1
1187.835,58,1,4,1.0195567144721,1
1188.221,58,2,7,2.02607561929593,1
1188.44,58,2.6,9,2.59713168187751,1
1188.603,58,3,10,3.02216427640163,1
1188.991,59,0,1,0.0338468214361091,1
1189.205,59,0.6,3,0.591017574310722,1
1189.367,59,1,4,1.01280104144031,1
1189.755,59,2,7,2.02299848123232,1
1189.975,59,2.6,9,2.59579084400025,1
1190.136,59,3,10,3.01497070948095,1
1190.523,60,0,1,0.022737210318462,1
1190.737,60,0.6,3,0.584171403585269,1
1190.9,60,1,4,1.01180585920407,1
1191.287,60,2,7,2.02710975076505,1
1191.496,60,2.6,9,2.57542632269358,1
1191.661,60,3,10,3.00830782684745,1
1192.041,61,0,1,0.00521172638424207,1
1192.26,61,0.6,3,0.575895765472377,1
1192.423,61,1,4,1.00065146579818,1
1192.812,61,2,7,2.01433224755696,1
1193.021,61,2.6,9,2.55895765472329,1
1193.181,61,3,10,2.97589576547273,1
1193.576,62,0,1,0.00527588481032286,1
1193.791,62,0.6,3,0.572433501868747,1
1193.955,62,1,4,1.00505605627623,1
1194.344,62,2,7,2.03121565179196,1
1194.553,62,2.6,9,2.58254561442122,1
1194.705,62,3,10,2.98351285996917,1
1195.095,63,0,1,0.0121712671159516,1
1195.313,63,0.6,3,0.580743316670577,1
1195.469,63,1,4,0.987611388828661,1
1195.864,63,2,7,2.01782221256256,1
1196.077,63,2.6,9,2.5733536187785,1
1196.235,63,3,10,2.98543794827182,1
1196.625,64,0,1,0.0026007802340087,1
1196.841,64,0.6,3,0.564369310792898,1
1197.001,64,1,4,0.980494148244343,1
1197.388,64,2,7,1.98699609882937,1
1197.616,64,2.6,9,2.57997399219754,1
1197.781,64,3,10,3.00910273081903,1
1198.171,65,0,1,0.0235704932344319,1
1198.377,65,0.6,3,0.563072893932525,1
1198.541,65,1,4,0.992579659537,1
1198.925,65,2,7,1.99825403753784,1
1199.137,65,2.6,9,2.55347010039242,1
